-906.27,14.47
-940.68,434.63
-216.06,-588.44
744.08,349.38
72.41,-154.17
47.65,684.03
238.26,396.53
607.2,-200.07
-39.81,498.69
867.48,-835.6
259.76,-502.24
-960.66,667.22
-354.24,990.6
-361.76,503.37
-320.47,885.26
-588.16,-681.85
516.11,295.72
596.18,936.02
-865.19,-834.47
-260.25,624.62
325.01,706.24
-288.26,89.24
-663.43,766.4
-657.43,448.43
-473.25,444.61
-476.8,-117.98
67.94,561.2
-609.9,840.44
-281.5,553.93
-210.72,325.02
278.74,805.29
578.89,944.5
-643.65,-375.35
475.88,-342.95
-147.49,744.57
-101.09,485.64
-322.99,212.6
142.85,-764.6
-570.17,-584.39
217.65,-910.29
676.59,-659.54
-510.86,-368.9
845.36,-809.56
-161.58,-239.36
245.24,-312.36
664.66,74.45
-476.9,513.68
-175.01,296.64
-890.57,440.74
-371.84,378.49
-675.19,-779.29
318.41,33.79
218.64,477.64
219.09,744.91
-69.14,950.97
320.48,-308.18
-824.85,-880.24
728.24,-841.9
-8.2,750.85
383.35,705.93
662.74,257.34
431.59,-917.93
588.19,654.29
575.21,-430.64
976.91,-278.51
483.34,-162.8
-148.59,293.3
-180.05,-39.69
-277.58,-500.65
709.62,-337.28
-403.59,300.59
-258.83,477.73
57.43,827.95
919.63,12.69
679.09,-299.85
40.53,-296.16
125.04,-120.59
-741.65,408.25
92.39,-776.08
-382.91,-631.97
-109.47,189.74
177.1,911.92
-206.7,-926.55
-219.09,-454.34
687.77,411.03
-115.24,555.17
998.11,524.42
-338.08,-859.39
559.19,220.84
304.33,-216.78
244.19,-33.35
-210.87,673.11
-103.16,-629.51
-556.6,-936.9
-574.13,-759.35
786.89,-208.98
-724.74,166.27
-181.53,776.02
749.94,570.1
-197.57,-368.06
986.26,498.35
480.02,-204.26
-469.81,-175.2
-587.42,882.26
740.13,390.07
847.75,35.1
314.46,556.55
745.81,585.08
-804.12,-397.85
-85.63,-333.33
-252.55,649.01
-449.72,238.79
-319.1,182.14
772.64,963.36
315.1,-558.91
318.35,-213.46
443.97,949.46
-927.16,273.61
-595.29,766.63
-893.5,903.35
-851.57,-134.9
-80.64,94.64
622.77,-52.48
719.2,-493.92
343.44,-656.12
-154.3,482.82
-366.22,-259.3
809.92,719.96
-126.73,705.27
379.46,794.15
642.87,237.25
-297.31,-186.7
-327.68,-233.22
551.0,-51.65
681.79,195.5
-191.46,848.13
-25.08,959.15
-168.49,-974.1
297.5,-239.07
-131.8,-442.47
-101.37,-128.97
-520.23,-916.4
-132.89,-71.38
774.87,919.47
-220.56,783.72
-571.76,749.52
-381.06,482.3
134.53,-21.55
-708.19,-16.54
-83.85,572.02
-979.97,101.29
253.74,629.64
-798.31,-887.37
514.3,-959.28
11.58,318.46
-99.22,-329.64
-81.88,105.55
340.05,586.37
69.16,982.54
-99.22,337.67
722.51,501.67
984.34,-778.52
380.51,824.73
-762.51,-361.58
117.81,-665.06
437.33,-777.62
-945.83,-304.5
-531.49,216.61
-536.43,287.66
285.2,-700.52
-643.52,-203.28
835.03,63.21
-783.55,774.08
751.29,600.8
-949.85,468.29
-868.71,-709.76
416.11,-805.55
-264.17,6.72
260.08,363.46
-49.5,-710.02
382.77,-70.69
28.55,959.93
-683.82,-535.5
-881.59,423.59
323.63,509.91
-703.6,-690.34
368.15,676.15
399.67,-919.87
427.86,196.85
950.93,945.18
654.92,-699.92
203.87,965.09
80.85,-688.01
245.96,-798.94
-829.2,252.85
-715.35,737.87
-421.97,-272.52
51.43,-78.26
-291.27,-304.56
-859.61,-247.54
-389.87,-529.14
-372.68,206.77
892.34,-734.83
348.79,-132.84
-890.59,726.69
293.12,-944.01
762.74,545.87
-159.51,-466.15
166.83,-836.34
-907.81,-950.55
-658.98,794.16
-417.12,-773.32
844.51,-276.53
-476.06,967.89
239.95,72.38
-690.36,-633.36
218.78,729.47
-373.93,-389.67
764.27,327.04
-418.44,-884.21
-719.03,-784.15
-302.9,151.43
585.71,-423.23
-472.15,-77.13
661.66,949.53
731.54,-916.28
-274.45,699.54
-254.76,538.23
372.53,-377.91
-987.71,559.55
665.37,767.8
-370.9,748.62
296.73,576.12
829.44,-743.22
-604.41,-452.47
-592.36,35.65
-978.45,182.64
456.42,-719.04
143.77,-959.09
-781.6,-425.71
-630.82,-23.01
-404.55,247.65
281.38,-262.07
765.65,294.59
763.91,-978.76
-714.77,187.92
634.84,-65.44
-94.61,-790.47
277.15,395.08
782.87,-804.85
-235.43,-158.19
931.08,548.6
-41.72,-54.59
115.14,936.85
724.39,625.1
-664.34,132.1
240.78,908.47
460.21,-101.39
-491.31,-745.74
856.74,-574.13
730.58,-10.17
303.28,-249.17
572.73,289.82
-779.58,-899.74
-904.54,742.89
-913.88,667.98
-606.78,-318.69
680.05,-31.66
-458.29,841.17
658.97,371.94
-214.85,741.68
350.41,256.06
708.1,429.28
-889.14,712.27
-224.37,-674.01
-583.44,166.74
83.8,-899.95
-533.22,-722.82
319.61,-495.19
-712.29,632.61
-5.58,-774.63
-940.26,480.61
-626.42,453.9
-579.06,537.94
875.78,649.19
313.33,-881.91
-480.0,612.74
698.7,203.05
-572.34,188.17
855.53,-259.77
276.92,373.94
-873.39,-611.67
525.97,934.2
480.34,186.12
-794.09,359.14
-585.82,563.35
-542.91,566.45
-325.09,-468.28
201.7,-518.43
144.51,-634.41
-38.27,-848.45
-527.65,486.59
175.13,950.63
-31.74,667.1
-370.72,695.82
-35.69,797.23
-36.99,-384.97
30.73,-837.92
481.09,272.15
380.52,-793.58
985.7,579.17
575.99,821.13
945.47,-110.62
934.8,29.93
-89.44,-94.7
-904.84,500.7
7.13,-433.51
735.19,237.39
-743.13,760.84
808.15,-746.42
-678.16,-385.53
500.68,-708.85
940.28,269.26
-351.75,201.59
631.44,821.18
883.53,-600.13
-39.71,-754.38
-85.67,142.85
-73.81,989.99
-543.43,48.4
781.34,-878.21
-699.92,-587.7
158.55,862.09
-722.45,-416.09
471.47,-771.47
-664.71,-289.24
-147.99,-942.75
303.69,-878.57
460.09,-159.27
-705.56,978.2
-646.28,-376.05
982.74,32.4
-781.61,-551.3
13.1,-933.12
-858.27,-843.98
-992.11,403.4
36.21,703.7
160.31,948.76
-530.09,276.64
780.05,665.65
-40.99,227.65
780.24,359.04
862.14,847.98
-967.88,655.47
507.51,204.4
-119.57,-422.85
-805.78,-279.48
-982.48,-832.63
558.4,942.44
431.72,-827.09
725.42,-219.31
-851.98,590.56
439.88,-866.0
-894.89,-659.0
786.51,-81.76
-935.22,-421.07
-821.84,-851.97
840.67,471.32
545.01,491.77
102.2,143.37
-534.84,-28.5
-539.49,-219.24
-976.57,-564.0
-140.89,785.82
313.34,898.18
426.74,110.87
-761.59,323.42
502.59,-207.31
-807.15,-174.98
998.28,331.38
255.3,-53.15
-283.6,181.45
135.98,-813.57
62.33,708.99
-508.15,558.12
8.13,298.38
214.95,-721.48
395.22,751.15
894.38,57.93
-910.21,542.47
406.75,-345.5
-780.75,-800.01
352.91,-571.7
304.12,-960.58
-682.82,-604.71
-915.99,-918.01
671.87,719.22
-664.93,-240.82
-441.75,-990.11
198.79,-712.76
-28.95,155.57
761.31,128.73
737.7,529.72
582.18,965.49
570.78,-439.33
-808.47,-29.72
568.69,169.51
859.19,612.71
398.58,-544.66
-644.42,-831.15
691.8,168.75
-128.15,-153.25
-941.05,-637.76
507.95,810.74
-743.52,-77.25
-675.19,-941.15
-132.11,-747.8
-830.85,963.1
-575.05,-367.51
514.89,-364.6
-224.23,171.65
-145.02,225.24
-566.78,907.83
-692.59,796.67
523.34,653.29
340.22,-768.69
31.6,-234.45
-85.88,-35.73
135.27,336.19
-944.04,-694.7
476.54,-867.81
-884.99,765.88
-490.61,-180.82
67.87,-118.92
77.12,681.37
-107.33,232.5
-378.17,-57.97
715.42,612.63
-744.73,171.14
734.05,-378.19
-495.95,-19.37
-131.41,798.92
995.92,482.1
-663.36,-63.26
412.9,-657.35
983.57,-10.81
-159.55,39.64
-136.56,-561.12
-544.34,201.78
725.3,661.36
-42.99,-759.25
-366.29,-494.94
-828.43,879.1
723.63,97.5
607.9,698.05
605.55,-451.38
-504.05,683.53
754.48,-969.29
959.55,-843.4
-948.72,17.39
340.97,637.35
299.92,940.68
520.62,-623.92
-285.76,941.81
-517.25,-378.76
599.44,-702.05
-343.58,-320.99
925.87,-691.97
897.35,-577.05
-649.69,-614.95
-467.03,678.85
796.62,19.4
-15.15,686.34
-714.56,-168.78
-286.92,-133.49
347.34,746.4
-790.02,-208.49
-391.37,665.04
911.4,610.85
-942.89,-582.16
-54.01,-886.51
-600.78,30.27
147.35,692.67
-238.48,-585.26
365.64,570.41
112.67,174.33
-289.81,551.83
-319.82,94.85
147.22,-649.11
-607.95,128.92
647.85,-69.94
-427.88,-886.1
-22.16,687.21
255.37,767.09
-764.45,103.47
646.78,307.17
-239.63,261.16
802.93,162.77
514.5,573.64
-876.77,54.86
25.85,-344.56
586.07,193.75
-438.56,198.79
-302.44,-485.8
765.61,-241.79
904.5,-44.7
370.01,499.16
417.46,184.7
230.86,651.01
466.92,-509.76
-718.24,124.27
-887.25,-656.97
-908.19,-728.23
763.11,791.47
-822.29,-111.99
-429.71,-714.02
833.59,807.82
310.65,-884.07
-691.95,476.1
259.0,496.12
715.93,752.28
-390.34,-233.68
-119.87,-845.88
-306.36,-96.45
899.31,-712.83
990.03,197.15
-584.61,792.8
131.5,745.56
-787.69,694.3
174.91,910.94
-208.3,163.25
-49.57,673.63
-547.66,596.46
-73.73,-265.67
-498.45,518.1
-261.63,581.33
705.65,232.84
863.45,-770.16
-969.85,153.91
-947.83,-310.32
895.25,-698.23
526.28,210.31
502.94,285.22
698.48,522.21
71.9,-314.87
-274.21,-917.17
-532.71,-770.53
880.1,-876.29
807.38,-94.18
451.96,-243.15
-573.91,262.72
-384.51,-357.63
856.63,-918.09
953.81,840.13
956.34,-428.99
75.23,906.92
413.49,-508.31
580.96,-190.45
-843.9,-12.87
71.26,-751.61
-953.0,-702.79
805.38,-92.99
771.36,581.54
867.96,25.99
-390.57,996.55
274.03,434.51
612.9,-592.9
737.95,-250.93
673.73,237.07
-811.91,727.27
-745.07,-224.35
-943.64,-130.87
982.51,525.7
-304.93,669.65
-703.02,-274.6
596.05,828.88
681.78,-235.6
468.07,-875.17
-935.49,-174.15
-816.42,123.78
713.95,102.52
-246.49,-330.7
949.05,-638.33
303.31,-386.59
-796.85,-722.84
410.73,529.59
102.14,-875.55
259.74,-507.39
791.92,-826.65
-82.85,-396.57
853.87,250.35
-9.19,652.87
-664.38,832.78
-21.66,599.12
-764.04,-184.04
-772.27,-552.98
-736.82,833.78
-428.63,-236.62
416.66,-859.54
844.15,878.4
-758.18,-707.41
129.68,221.49
269.57,-35.38
-197.36,897.85
971.96,941.68
861.1,272.18
-301.85,404.26
-382.78,629.32
457.83,197.2
-18.31,-894.23
-133.78,-133.19
306.76,-746.62
329.13,818.07
-899.13,-398.87
-719.06,-814.13
-907.02,-264.53
845.67,161.14
417.34,-936.6
458.68,372.68
995.36,438.66
-17.98,-347.12
-228.45,-955.59
452.32,988.3
-856.09,436.67
374.89,307.12
-36.11,-597.33
481.71,821.11
-148.93,735.79
-168.37,439.39
-364.29,142.1
-474.08,-905.79
73.72,-851.6
369.92,-773.9
955.92,75.69
-693.62,479.58
775.14,473.37
-72.2,323.82
631.4,721.49
-781.41,-150.34
-890.91,-253.44
894.02,361.19
568.4,47.16
-24.87,-912.92
-532.66,457.35
-149.01,401.41
-916.71,315.92
196.08,277.76
-859.04,532.28
-685.52,747.96
478.91,-985.81
408.21,-304.11
609.94,-818.06
990.63,-254.57
-856.48,196.42
650.12,-278.17
-840.05,-446.05
875.04,-611.49
769.83,163.27
958.05,-441.43
-327.59,-538.75
383.36,564.87
643.7,881.2
919.79,367.51
-545.57,739.47
-723.75,40.94
207.09,167.48
-855.45,41.88
-764.35,-838.25
568.86,342.94
474.76,816.23
-317.25,-77.22
-147.17,24.04
170.84,-500.22
227.68,-347.03
605.17,621.19
-129.33,732.21
388.85,229.26
706.42,-63.68
629.48,-997.71
734.9,-170.37
913.09,18.77
-255.53,-761.77
593.82,-724.93
-275.21,-756.91
-998.26,-907.24
850.69,-488.03
986.79,-857.59
824.48,892.92
-44.47,-6.7
567.64,716.79
695.25,137.11
542.86,264.09
226.95,-125.9
55.02,-241.54
134.19,332.2
-821.95,-399.37
802.36,-41.73
-888.8,36.96
586.71,-417.06
386.33,924.78
653.18,440.44
422.67,18.66
779.05,912.34
-414.34,605.1
300.35,901.29
685.45,175.31
957.17,694.14
703.58,652.36
-745.79,-644.55
861.64,-619.26
462.73,-739.54
334.94,-534.24
62.57,352.43
113.82,-674.19
-427.54,-650.02
-446.66,-84.91
834.69,-147.16
264.28,-256.78
-957.36,86.99
831.49,-101.59
565.31,165.25
212.89,542.27
-126.44,-174.23
799.05,629.84
905.84,-381.99
-723.67,-529.64
-407.85,-12.2
-255.22,618.96
-28.99,633.65
-924.22,-534.09
-181.08,-975.11
69.88,-820.79
-330.06,947.79
649.1,448.67
586.64,752.86
-84.05,776.1
754.8,-390.26
994.69,-720.39
993.39,-199.04
149.95,485.48
-518.49,596.3
-511.07,-35.03
533.2,446.5
-190.18,31.9
-752.39,-921.6
930.13,-673.07
-248.63,566.67
240.07,833.12
-543.11,-635.67
309.88,711.18
-223.59,465.19
-383.95,-712.89
229.48,-274.21
824.19,233.84
-279.15,402.51
-42.91,190.54
-643.88,678.24
-501.25,-287.55
597.4,131.06
-75.67,-937.04
425.2,-979.04
490.19,977.31
82.02,460.04
795.58,-811.89
-397.29,98.16
757.0,-221.14
-535.0,113.41
428.34,137.74
395.18,987.89
-109.11,-612.55
-156.16,-491.79
-338.7,-633.03
56.57,-53.04
572.03,-175.63
-676.95,-345.28
-615.68,-115.95
-226.58,-332.08
-533.52,994.3
-211.37,476.25
-361.05,657.01
162.18,755.88
297.06,-613.83
369.6,-784.22
-816.2,-752.53
-130.64,987.27
72.1,-809.1
-523.19,420.94
-272.06,325.69
-46.29,-734.99
327.04,-163.86
432.05,566.59
194.97,-97.54
965.72,-560.27
671.09,908.47
729.15,-611.28
109.43,551.77
746.57,-409.01
757.86,499.5
113.03,944.78
236.28,315.61
-947.15,-117.17
-771.84,307.59
910.21,392.5
-29.56,-341.9
683.64,331.73
-269.04,813.6
-260.42,795.06
-282.59,-167.61
-870.78,732.68
-214.89,-221.05
-11.57,-625.36
-735.49,-565.98
-797.36,167.51
245.39,-984.74
-622.35,162.97
-844.61,347.32
-529.89,-777.99
-318.59,839.46
-348.6,-316.01
35.65,-456.07
466.38,-739.1
164.81,-466.24
307.08,307.37
846.21,-500.39
-488.98,-355.91
985.72,-549.73
-838.04,-924.15
937.67,-589.54
464.52,-160.27
740.77,968.84
403.5,-50.95
-169.09,-217.93
-552.76,-842.91
895.97,-711.94
-663.35,36.59
71.56,-192.69
110.54,-655.15
-9.51,-965.75
901.32,-831.31
136.99,886.54
-723.23,-56.86
560.07,-811.65
-365.65,848.7
857.78,-62.35
686.87,187.59
-813.92,827.68
393.92,-614.74
8.5,-960.76
-468.08,-564.16
-439.8,35.66
-485.74,692.18
-396.61,496.69
213.27,59.22
708.49,872.4
-359.69,947.92
-225.66,83.88
815.85,70.05
-29.99,579.12
958.46,-805.38
-443.96,-15.54
-483.09,101.99
535.31,901.03
-598.17,965.69
-670.43,805.27
-651.89,-993.25
-512.3,577.31
165.88,-510.98
-468.74,197.87
656.0,97.01
-300.1,-887.87
31.61,400.8
769.78,-773.45
-286.1,-821.0
-376.13,910.65
-741.01,972.75
316.94,-329.84
584.88,-340.74
917.52,-653.07
-632.59,-695.87
-988.63,-705.19
928.31,160.13
193.13,726.26
543.78,24.86
-971.58,354.02
-826.94,-878.15
-150.43,819.02
-157.49,-200.18
844.28,-451.03
-896.23,564.0
-286.34,793.66
472.2,837.62
-414.74,-597.11
-825.15,-378.5
-294.64,-955.26
629.44,-679.56
-653.76,-774.91
484.43,332.32
885.52,-986.73
918.18,-180.62
-218.36,-247.57
-81.93,-928.11
70.97,687.37
201.47,626.8
-517.25,355.51
-470.49,-272.38
983.98,-410.34
270.73,632.12
427.35,-173.5
919.72,801.32
596.08,-163.25
149.14,125.67
307.82,103.29
-490.16,-722.57
499.33,-39.65
-793.58,-504.87
-537.22,767.45
-633.84,-14.42
457.54,-632.83
-345.03,854.59
-900.18,-886.86
254.9,-222.86
969.83,-384.59
-550.14,-290.16
313.43,-147.5
-99.71,412.87
-424.25,-870.43
-417.86,400.21
895.38,-29.5
-323.45,51.63
-834.49,-655.59
941.01,-39.19
-10.49,-62.47
304.73,-567.19
-120.24,753.55
-777.18,-903.01
212.67,-493.21
-106.23,544.6
624.23,450.42
-80.0,-66.34
608.49,462.81
-756.63,-764.49
-519.84,-857.98
499.81,-982.37
-118.38,-708.05
810.92,-549.58
913.68,-499.05
473.16,-431.6
-44.01,470.9
-947.64,14.58
440.61,-464.94
875.02,-190.75
-238.23,955.01
674.97,994.98
-144.36,-670.82
777.72,81.89
360.83,-377.01
-963.54,573.61
984.9,337.52
-580.03,795.5
-761.94,-420.77
-921.7,395.92
-495.76,842.48
145.78,-613.32
-163.59,-488.9
-973.39,-21.96
-178.79,-625.76
716.85,56.31
-747.23,224.15
210.27,-197.76
-119.89,471.23
-663.18,748.1
-881.06,-758.94
63.89,101.45
647.77,947.34
-474.47,-674.54
-468.24,716.93
-579.71,-433.37
866.35,267.19
-596.88,-782.83
237.5,53.61
770.31,487.48
700.45,-501.68
-167.01,-812.77
905.28,712.86
-316.87,-165.48
417.33,-267.23
806.84,743.18
768.12,144.47
574.63,398.88
702.21,88.71
903.44,342.03
304.13,-355.27
-404.37,772.95
-219.91,-506.51
-873.58,-794.24
-373.8,595.75
740.96,-950.28
-502.08,734.45
-696.21,-697.42
-101.62,482.71
253.89,-807.65
-466.44,511.49
-458.92,-921.18
80.07,-154.67
-623.24,710.08
-727.07,45.25
-607.92,854.63
-614.52,-929.94
-708.73,928.04
-440.75,271.37
419.48,523.47
806.86,75.16
490.82,-379.75
928.04,-233.67
-115.42,563.2
-761.24,-614.95
997.78,284.88
-914.83,-491.44
-640.56,504.99
898.75,303.56
41.74,402.61
-695.81,912.14
-703.78,563.13
-68.66,-724.61
-765.92,-4.92
-945.37,-894.04
-57.29,-674.72
683.65,-153.53
477.52,126.58
-97.82,800.26
-712.32,-314.63
772.22,-27.99
-209.17,-609.71
309.73,982.85
639.87,-662.43
-355.5,437.84
166.23,29.05
-632.58,-682.28
254.37,-52.84
-588.16,303.09
652.13,-986.55
-401.14,6.87
-198.57,759.05
228.2,-168.27
-585.2,-32.09
-647.73,-78.07
699.37,14.87
177.83,872.99
-323.44,40.92
851.27,47.73
940.21,-431.47
203.04,-956.29
-572.84,705.85
-543.71,701.57
780.6,-805.57
-269.65,408.25
-182.1,-789.34
-55.8,-690.75
390.24,-339.94
-603.4,-798.76
658.38,-9.36
320.8,-309.69
256.21,1.77
775.61,400.58
-503.61,-984.62
-445.92,-976.31
278.82,-116.72
299.77,92.88
932.89,-983.39
761.06,409.55
170.42,-716.13
-487.94,443.65
141.12,-536.91
-208.57,-842.22
745.5,-929.45
491.94,820.87
-943.46,691.13
-613.32,-224.05
-644.71,-542.91
-167.85,-469.47
-971.33,-760.84
-543.79,514.85
45.36,-480.35
-456.25,96.37
-909.5,-22.51
-915.58,-154.46
-569.17,390.17
901.65,-336.98
902.31,-782.25
-942.05,958.08
111.89,75.33
-187.13,407.86
651.37,-861.01
965.6,-353.46
-575.34,-377.52
-249.1,-76.34
184.86,-700.72
914.22,-749.64
814.77,306.9
464.6,-732.86
-868.77,-944.01
-301.8,215.44
-882.3,-797.83
850.79,-938.55
573.17,983.27
-956.43,255.22
156.39,915.55
995.31,945.86
-720.31,92.89
-556.69,-889.68
731.02,342.57
925.84,361.09
775.4,876.8
-977.36,383.85
261.46,-792.7
-449.64,493.8
-937.93,726.28
-169.76,642.36
883.11,-550.99
7.36,793.27
881.46,-751.0
-106.68,560.33
-564.55,199.81
453.73,-772.33
-886.89,-30.48
-435.77,323.38
-336.33,136.78
-512.81,-199.8
-851.32,785.87
47.63,-650.69
-645.04,779.92
330.29,139.68
-570.53,-106.3
-544.89,947.85
-682.61,-991.44
-542.5,-489.13
886.88,-126.12
471.39,488.05
545.99,-3.28
-415.64,369.13
818.21,45.22
299.51,311.37
-308.94,-356.1
-73.48,944.15
-639.39,401.45
-993.77,-861.92
535.97,-741.06
-557.77,-576.16
632.7,829.88
-461.22,-557.17
512.25,132.77
-755.3,623.28
385.32,-852.78
260.87,-294.68
-269.63,-744.09
-71.49,880.81
-193.87,-835.74
901.0,328.06
671.37,-199.08
-979.34,-275.37
359.73,-433.62
-335.47,-798.74
-169.84,-939.44
-44.23,284.38
-189.75,302.8
313.05,54.17
853.96,-227.18
-659.74,367.57
491.36,-548.69
270.64,-459.39
-905.6,798.95
-132.13,-973.03
-687.1,523.65
363.09,243.42
-168.44,-127.11
904.09,-85.39
-65.87,-265.22
230.01,191.81
-994.05,-822.25
216.36,-558.54
945.02,-576.21
-554.47,0.03
102.61,-788.98
129.18,-87.95
-188.72,-428.14
807.64,300.83
-721.56,203.36
-519.27,-880.74
878.85,936.31
185.09,-772.79
-781.86,71.58
920.93,-119.57
386.34,957.5
-577.07,-899.53
408.55,-100.95
113.35,-696.84
-307.98,959.5
265.22,362.42
651.86,507.19
-556.95,-426.01
700.6,-554.96
-25.72,-694.21
-313.85,-176.87
136.11,-383.17
943.52,-33.83
-797.84,60.7
643.54,710.15
732.4,795.11
763.69,210.45
-620.46,-195.72
156.98,19.39
-891.57,-223.23
571.01,-248.72
958.06,633.11
-386.73,486.63
998.18,232.05
-773.28,768.06
608.72,-97.76
-249.6,-716.47
322.29,-750.65
404.46,-515.32
440.73,251.42
707.29,972.8
-929.72,-827.86
-188.7,426.44
-78.41,-526.58
913.49,613.49
694.39,-134.81
-270.99,957.94
-304.4,-969.11
737.34,-611.71
-196.47,906.94
-715.12,804.95
962.77,318.88
734.33,59.83
649.58,893.59
404.05,-76.87
-16.29,375.2
-837.29,-479.59
260.05,737.44
477.36,474.52
123.21,685.14
751.29,223.19
918.5,265.85
954.96,35.41
880.61,-468.89
79.61,-871.29
-793.21,-34.24
868.3,165.83
250.9,-290.65
732.8,-67.06
95.92,-681.0
-948.83,241.76
886.14,23.15
-490.13,71.2
-940.38,-294.8
-947.61,-309.58
398.85,-124.53
8.28,644.4
-422.71,836.11
-755.16,-795.71
239.15,-806.65
-593.94,-623.04
-215.81,529.04
-717.47,286.72
-200.03,913.19
-906.03,297.57
542.87,333.77
-837.5,722.2
553.03,319.67
85.11,322.57
-71.88,845.47
304.64,498.8
-980.25,-379.72
-561.29,877.46
752.72,69.46
545.42,-65.74
-446.32,377.78
553.74,-130.66
-275.56,781.86
114.29,473.42
-610.96,735.19
459.42,-208.54
808.24,-706.86
955.91,762.81
-871.02,918.82
